Simulated by ISING, VERSION 1
filename = result_of_ISING_0.5
step = 1500000
mutual_coefficient = 1
temperature = 0.5
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
417	4596	-5787	0	0
418	4594	-5791	0	0
419	4592	-5791	0	0
420	4590	-5795	0	0
421	4588	-5799	0	0
422	4586	-5799	0	0
423	4584	-5803	0	0
424	4584	-5803	0	0
425	4582	-5805	0	0
426	4580	-5811	0	0
427	4578	-5813	0	0
428	4578	-5813	0	0
429	4578	-5813	0	0
430	4576	-5813	0	0
431	4574	-5815	0	0
432	4572	-5819	0	0
433	4570	-5825	0	0
434	4570	-5825	0	0
435	4570	-5825	0	0
436	4570	-5825	0	0
437	4570	-5825	0	0
438	4570	-5825	0	0
439	4570	-5825	0	0
440	4568	-5833	0	0
441	4566	-5837	0	0
442	4564	-5843	0	0
443	4564	-5843	0	0
444	4562	-5847	0	0
445	4560	-5847	0	0
446	4558	-5853	0	0
447	4556	-5859	0	0
448	4556	-5859	0	0
449	4556	-5859	0	0
450	4554	-5865	0	0
451	4554	-5865	0	0
452	4552	-5869	0	0
453	4550	-5869	0	0
454	4550	-5869	0	0
455	4548	-5873	0	0
456	4548	-5873	0	0
457	4546	-5875	0	0
458	4546	-5875	0	0
459	4544	-5877	0	0
460	4542	-5881	0	0
461	4542	-5881	0	0
462	4542	-5881	0	0
463	4540	-5883	0	0
464	4540	-5883	0	0
465	4538	-5889	0	0
466	4536	-5893	0	0
467	4536	-5893	0	0
468	4536	-5893	0	0
469	4536	-5893	0	0
470	4534	-5897	0	0
471	4532	-5903	0	0
472	4530	-5905	0	0
473	4528	-5909	0	0
474	4526	-5911	0	0
475	4524	-5917	0	0
476	4524	-5917	0	0
477	4522	-5923	0	0
478	4522	-5923	0	0
479	4522	-5923	0	0
480	4520	-5925	0	0
481	4518	-5929	0	0
482	4516	-5933	0	0
483	4514	-5941	0	0
484	4512	-5947	0	0
485	4512	-5947	0	0
486	4512	-5947	0	0
487	4510	-5949	0	0
488	4508	-5953	0	0
489	4506	-5959	0	0
490	4504	-5963	0	0
491	4502	-5965	0	0
492	4502	-5965	0	0
493	4502	-5965	0	0
494	4500	-5969	0	0
495	4498	-5973	0	0
496	4496	-5979	0	0
497	4496	-5979	0	0
498	4494	-5981	0	0
499	4494	-5981	0	0
500	4494	-5981	0	0
501	4492	-5985	0	0
502	4492	-5985	0	0
503	4490	-5987	0	0
504	4488	-5993	0	0
505	4486	-5993	0	0
506	4484	-5997	0	0
507	4484	-5997	0	0
508	4482	-6003	0	0
509	4480	-6005	0	0
510	4478	-6005	0	0
511	4478	-6005	0	0
512	4478	-6005	0	0
513	4478	-6005	0	0
514	4478	-6005	0	0
515	4476	-6007	0	0
516	4476	-6007	0	0
517	4476	-6007	0	0
518	4474	-6011	0	0
519	4474	-6011	0	0
520	4474	-6011	0	0
521	4474	-6011	0	0
522	4474	-6011	0	0
523	4472	-6015	0	0
524	4472	-6015	0	0
525	4472	-6015	0	0
526	4472	-6015	0	0
527	4472	-6015	0	0
528	4472	-6015	0	0
529	4470	-6017	0	0
530	4470	-6017	0	0
531	4470	-6017	0	0
532	4468	-6023	0	0
533	4468	-6023	0	0
534	4466	-6029	0	0
535	4466	-6029	0	0
536	4464	-6033	0	0
537	4462	-6039	0	0
538	4460	-6039	0	0
539	4460	-6039	0	0
540	4458	-6043	0	0
541	4458	-6043	0	0
542	4458	-6043	0	0
543	4458	-6043	0	0
544	4458	-6043	0	0
545	4456	-6045	0	0
546	4454	-6053	0	0
547	4454	-6053	0	0
548	4452	-6053	0	0
549	4452	-6053	0	0
550	4450	-6061	0	0
551	4448	-6065	0	0
552	4446	-6067	0	0
553	4446	-6067	0	0
554	4446	-6067	0	0
555	4446	-6067	0	0
556	4444	-6071	0	0
557	4444	-6071	0	0
558	4442	-6077	0	0
559	4442	-6077	0	0
560	4442	-6077	0	0
561	4442	-6077	0	0
562	4442	-6077	0	0
563	4440	-6079	0	0
564	4440	-6079	0	0
565	4440	-6079	0	0
566	4438	-6085	0	0
567	4438	-6085	0	0
568	4436	-6089	0	0
569	4436	-6089	0	0
570	4436	-6089	0	0
571	4436	-6089	0	0
572	4434	-6095	0	0
573	4432	-6095	0	0
574	4432	-6095	0	0
575	4430	-6101	0	0
576	4428	-6103	0	0
577	4428	-6103	0	0
578	4428	-6103	0	0
579	4428	-6103	0	0
580	4426	-6105	0	0
581	4426	-6105	0	0
582	4424	-6109	0	0
583	4422	-6113	0	0
584	4422	-6113	0	0
585	4422	-6113	0	0
586	4422	-6113	0	0
587	4422	-6113	0	0
588	4420	-6119	0	0
589	4418	-6121	0	0
590	4418	-6121	0	0
591	4416	-6123	0	0
592	4416	-6123	0	0
593	4414	-6125	0	0
594	4414	-6125	0	0
595	4414	-6125	0	0
596	4414	-6125	0	0
597	4412	-6127	0	0
598	4412	-6127	0	0
599	4412	-6127	0	0
600	4412	-6127	0	0
601	4412	-6127	0	0
602	4412	-6127	0	0
603	4412	-6127	0	0
604	4410	-6133	0	0
605	4410	-6133	0	0
606	4408	-6139	0	0
607	4408	-6139	0	0
608	4406	-6141	0	0
609	4404	-6145	0	0
610	4402	-6149	0	0
611	4402	-6149	0	0
612	4402	-6149	0	0
613	4402	-6149	0	0
614	4402	-6149	0	0
615	4400	-6149	0	0
616	4402	-6147	0	0
617	4402	-6147	0	0
618	4400	-6151	0	0
619	4400	-6151	0	0
620	4400	-6151	0	0
621	4398	-6155	0	0
622	4396	-6159	0	0
623	4396	-6159	0	0
624	4394	-6159	0	0
625	4392	-6165	0	0
626	4392	-6165	0	0
627	4390	-6169	0	0
628	4388	-6173	0	0
629	4386	-6175	0	0
630	4384	-6179	0	0
631	4384	-6179	0	0
632	4382	-6183	0	0
633	4380	-6189	0	0
634	4378	-6191	0	0
635	4378	-6191	0	0
636	4378	-6191	0	0
637	4376	-6195	0	0
638	4376	-6195	0	0
639	4374	-6199	0	0
640	4372	-6199	0	0
641	4370	-6205	0	0
642	4368	-6207	0	0
643	4368	-6207	0	0
644	4366	-6209	0	0
645	4366	-6209	0	0
646	4364	-6215	0	0
647	4364	-6215	0	0
648	4364	-6215	0	0
649	4362	-6217	0	0
650	4362	-6217	0	0
651	4362	-6217	0	0
652	4362	-6217	0	0
653	4362	-6217	0	0
654	4362	-6217	0	0
655	4360	-6217	0	0
656	4360	-6217	0	0
657	4358	-6219	0	0
658	4358	-6219	0	0
659	4356	-6225	0	0
660	4356	-6225	0	0
661	4354	-6227	0	0
662	4354	-6227	0	0
663	4354	-6227	0	0
664	4354	-6227	0	0
665	4354	-6227	0	0
666	4354	-6227	0	0
667	4354	-6227	0	0
668	4352	-6233	0	0
669	4350	-6235	0	0
670	4348	-6235	0	0
671	4348	-6235	0	0
672	4348	-6235	0	0
673	4348	-6235	0	0
674	4346	-6237	0	0
675	4344	-6239	0	0
676	4344	-6239	0	0
677	4344	-6239	0	0
678	4344	-6239	0	0
679	4344	-6239	0	0
680	4344	-6239	0	0
681	4342	-6241	0	0
682	4342	-6241	0	0
683	4340	-6249	0	0
684	4338	-6249	0	0
685	4336	-6255	0	0
686	4334	-6259	0	0
687	4332	-6261	0	0
688	4330	-6265	0	0
689	4330	-6265	0	0
690	4330	-6265	0	0
691	4328	-6271	0	0
692	4328	-6271	0	0
693	4328	-6271	0	0
694	4326	-6277	0	0
695	4328	-6273	0	0
696	4328	-6273	0	0
697	4328	-6273	0	0
698	4328	-6273	0	0
699	4328	-6273	0	0
700	4328	-6273	0	0
701	4328	-6273	0	0
702	4328	-6273	0	0
703	4326	-6277	0	0
704	4324	-6283	0	0
705	4322	-6285	0	0
706	4320	-6289	0	0
707	4320	-6289	0	0
708	4320	-6289	0	0
709	4318	-6293	0	0
710	4316	-6295	0	0
711	4314	-6297	0	0
712	4312	-6297	0	0
713	4310	-6295	0	0
714	4308	-6299	0	0
715	4308	-6299	0	0
716	4306	-6297	0	0
717	4306	-6297	0	0
718	4306	-6297	0	0
719	4304	-6303	0	0
720	4304	-6303	0	0
721	4302	-6303	0	0
722	4302	-6303	0	0
723	4300	-6307	0	0
724	4298	-6313	0	0
725	4296	-6319	0	0
726	4294	-6323	0	0
727	4292	-6327	0	0
728	4292	-6327	0	0
729	4292	-6327	0	0
730	4292	-6327	0	0
731	4292	-6327	0	0
732	4292	-6327	0	0
733	4292	-6327	0	0
734	4292	-6327	0	0
735	4290	-6331	0	0
736	4290	-6331	0	0
737	4288	-6335	0	0
738	4286	-6335	0	0
739	4284	-6339	0	0
740	4282	-6341	0	0
741	4280	-6345	0	0
742	4278	-6347	0	0
743	4278	-6347	0	0
744	4278	-6347	0	0
745	4278	-6347	0	0
746	4278	-6347	0	0
747	4276	-6351	0	0
748	4274	-6357	0	0
749	4274	-6357	0	0
750	4272	-6363	0	0
751	4270	-6365	0	0
752	4268	-6373	0	0
753	4266	-6379	0	0
754	4266	-6379	0	0
755	4266	-6379	0	0
756	4266	-6379	0	0
757	4266	-6379	0	0
758	4266	-6379	0	0
759	4266	-6379	0	0
760	4266	-6379	0	0
761	4264	-6385	0	0
762	4264	-6385	0	0
763	4262	-6391	0	0
764	4262	-6391	0	0
765	4260	-6395	0	0
766	4258	-6397	0	0
767	4256	-6399	0	0
768	4256	-6399	0	0
769	4254	-6405	0	0
770	4252	-6411	0	0
771	4254	-6411	0	0
772	4254	-6411	0	0
773	4252	-6417	0	0
774	4250	-6421	0	0
775	4248	-6421	0	0
776	4246	-6427	0	0
777	4246	-6427	0	0
778	4246	-6427	0	0
779	4246	-6427	0	0
780	4244	-6429	0	0
781	4242	-6431	0	0
782	4242	-6431	0	0
783	4240	-6435	0	0
784	4240	-6435	0	0
785	4240	-6435	0	0
786	4240	-6435	0	0
787	4238	-6439	0	0
788	4238	-6439	0	0
789	4236	-6447	0	0
790	4234	-6451	0	0
791	4234	-6451	0	0
792	4234	-6451	0	0
793	4232	-6457	0	0
794	4232	-6457	0	0
795	4230	-6459	0	0
796	4228	-6461	0	0
797	4226	-6461	0	0
798	4226	-6461	0	0
799	4224	-6465	0	0
800	4222	-6469	0	0
801	4220	-6475	0	0
802	4218	-6481	0	0
803	4218	-6481	0	0
804	4218	-6481	0	0
805	4218	-6481	0	0
806	4216	-6485	0	0
807	4214	-6491	0	0
808	4214	-6491	0	0
809	4212	-6495	0	0
810	4212	-6495	0	0
811	4210	-6495	0	0
812	4210	-6495	0	0
813	4210	-6495	0	0
814	4208	-6497	0	0
815	4208	-6497	0	0
816	4206	-6501	0	0
817	4204	-6503	0	0
818	4202	-6505	0	0
819	4202	-6505	0	0
820	4200	-6509	0	0
821	4198	-6515	0	0
822	4196	-6519	0	0
823	4196	-6519	0	0
824	4194	-6521	0	0
825	4192	-6523	0	0
826	4192	-6523	0	0
827	4192	-6523	0	0
828	4190	-6527	0	0
829	4190	-6527	0	0
830	4190	-6527	0	0
831	4188	-6529	0	0
832	4188	-6529	0	0
833	4188	-6529	0	0
834	4188	-6529	0	0
835	4188	-6529	0	0
836	4188	-6529	0	0
837	4186	-6529	0	0
838	4186	-6529	0	0
839	4186	-6529	0	0
840	4184	-6531	0	0
841	4184	-6531	0	0
842	4184	-6531	0	0
843	4184	-6531	0	0
844	4182	-6533	0	0
845	4180	-6539	0	0
846	4180	-6539	0	0
847	4178	-6545	0	0
848	4176	-6551	0	0
849	4174	-6553	0	0
850	4172	-6559	0	0
851	4170	-6563	0	0
852	4168	-6567	0	0
853	4168	-6567	0	0
854	4168	-6567	0	0
855	4168	-6567	0	0
856	4168	-6567	0	0
857	4166	-6567	0	0
858	4164	-6573	0	0
859	4164	-6573	0	0
860	4164	-6573	0	0
861	4162	-6575	0	0
862	4162	-6575	0	0
863	4162	-6575	0	0
864	4162	-6575	0	0
865	4160	-6579	0	0
866	4160	-6579	0	0
867	4158	-6583	0	0
868	4158	-6583	0	0
869	4156	-6583	0	0
870	4154	-6585	0	0
871	4154	-6585	0	0
872	4154	-6585	0	0
873	4154	-6585	0	0
874	4154	-6585	0	0
875	4152	-6589	0	0
876	4150	-6595	0	0
877	4148	-6599	0	0
878	4148	-6599	0	0
879	4148	-6599	0	0
880	4148	-6599	0	0
881	4146	-6603	0	0
882	4146	-6603	0	0
883	4144	-6605	0	0
884	4144	-6605	0	0
885	4142	-6609	0	0
886	4142	-6609	0	0
887	4142	-6609	0	0
888	4140	-6609	0	0
889	4138	-6611	0	0
890	4136	-6613	0	0
891	4136	-6613	0	0
892	4134	-6617	0	0
893	4134	-6617	0	0
894	4134	-6617	0	0
895	4132	-6619	0	0
896	4132	-6619	0	0
897	4130	-6625	0	0
898	4128	-6627	0	0
899	4128	-6627	0	0
900	4128	-6627	0	0
901	4128	-6627	0	0
902	4128	-6627	0	0
903	4126	-6629	0	0
904	4126	-6629	0	0
905	4124	-6633	0	0
906	4122	-6639	0	0
907	4120	-6645	0	0
908	4120	-6645	0	0
909	4120	-6645	0	0
910	4118	-6651	0	0
911	4118	-6651	0	0
912	4116	-6651	0	0
913	4116	-6651	0	0
914	4114	-6657	0	0
915	4112	-6663	0	0
916	4112	-6663	0	0
917	4110	-6669	0	0
918	4108	-6673	0	0
919	4108	-6673	0	0
920	4108	-6673	0	0
921	4110	-6673	0	0
922	4110	-6673	0	0
923	4110	-6673	0	0
924	4108	-6679	0	0
925	4106	-6683	0	0
926	4104	-6687	0	0
927	4102	-6689	0	0
928	4102	-6689	0	0
929	4102	-6689	0	0
930	4102	-6689	0	0
931	4102	-6689	0	0
932	4102	-6689	0	0
933	4100	-6689	0	0
934	4100	-6689	0	0
935	4100	-6689	0	0
936	4100	-6689	0	0
937	4100	-6689	0	0
938	4100	-6689	0	0
939	4100	-6689	0	0
940	4100	-6689	0	0
941	4100	-6689	0	0
942	4098	-6693	0	0
943	4098	-6693	0	0
944	4098	-6693	0	0
945	4098	-6693	0	0
946	4096	-6695	0	0
947	4096	-6695	0	0
948	4096	-6695	0	0
949	4094	-6697	0	0
950	4094	-6697	0	0
951	4096	-6697	0	0
952	4096	-6697	0	0
953	4094	-6703	0	0
954	4092	-6711	0	0
955	4092	-6711	0	0
956	4092	-6711	0	0
957	4092	-6711	0	0
958	4092	-6711	0	0
959	4092	-6711	0	0
960	4090	-6711	0	0
961	4090	-6711	0	0
962	4090	-6711	0	0
963	4090	-6711	0	0
964	4088	-6715	0	0
965	4086	-6719	0	0
966	4086	-6719	0	0
967	4086	-6719	0	0
968	4086	-6719	0	0
969	4086	-6719	0	0
970	4086	-6719	0	0
971	4086	-6719	0	0
972	4084	-6723	0	0
973	4082	-6727	0	0
974	4082	-6727	0	0
975	4080	-6729	0	0
976	4080	-6729	0	0
977	4078	-6731	0	0
978	4076	-6737	0	0
979	4074	-6737	0	0
980	4074	-6737	0	0
981	4074	-6737	0	0
982	4072	-6741	0	0
983	4072	-6741	0	0
984	4070	-6745	0	0
985	4070	-6745	0	0
986	4070	-6745	0	0
987	4070	-6745	0	0
988	4070	-6745	0	0
989	4070	-6745	0	0
990	4070	-6745	0	0
991	4070	-6745	0	0
992	4070	-6745	0	0
993	4070	-6745	0	0
994	4070	-6745	0	0
995	4070	-6745	0	0
996	4068	-6753	0	0
997	4066	-6753	0	0
998	4066	-6753	0	0
999	4066	-6753	0	0
1000	4066	-6753	269.124	134.562
1001	4066	-6753	269.124	134.562
1002	4064	-6757	269.124	134.562
1003	4064	-6757	269.124	134.562
1004	4064	-6757	269.124	134.562
1005	4064	-6757	269.124	134.562
1006	4064	-6757	269.124	134.562
1007	4064	-6757	269.124	134.562
1008	4062	-6761	269.124	134.562
1009	4062	-6761	269.124	134.562
1010	4060	-6765	269.124	134.562
1011	4060	-6765	269.124	134.562
1012	4060	-6765	269.124	134.562
1013	4058	-6769	269.124	134.562
1014	4056	-6769	269.124	134.562
1015	4054	-6773	269.124	134.562
1016	4052	-6775	269.124	134.562
1017	4052	-6775	269.124	134.562
1018	4050	-6781	269.124	134.562
1019	4050	-6781	269.124	134.562
1020	4050	-6781	269.124	134.562
1021	4048	-6789	269.124	134.562
1022	4046	-6789	269.124	134.562
1023	4046	-6789	269.124	134.562
1024	4046	-6789	269.124	134.562
1025	4046	-6789	269.124	134.562
1026	4044	-6793	269.124	134.562
1027	4044	-6793	269.124	134.562
1028	4042	-6791	269.124	134.562
1029	4040	-6791	269.124	134.562
1030	4040	-6791	269.124	134.562
1031	4040	-6791	269.124	134.562
1032	4040	-6791	269.124	134.562
1033	4038	-6793	269.124	134.562
1034	4036	-6795	269.124	134.562
1035	4034	-6799	269.124	134.562
1036	4032	-6805	269.124	134.562
1037	4030	-6807	269.124	134.562
1038	4030	-6807	269.124	134.562
1039	4028	-6811	269.124	134.562
1040	4026	-6817	269.124	134.562
1041	4026	-6817	269.124	134.562
1042	4024	-6817	269.124	134.562
1043	4022	-6819	269.124	134.562
