317	11.2767	-6.40474	12.9686
318	12.0189	-5.73459	13.3169
319	12.9423	-6.11839	14.3157
320	12.9423	-6.11839	14.3157
321	12.5385	-5.20356	13.5754
322	11.5986	-5.54503	12.8559
323	11.7835	-6.52778	13.4708
324	12.7461	-6.25686	14.199
325	11.7975	-6.5734	13.5052
326	10.8289	-6.8218	12.7985
327	10.4536	-7.74873	13.0124
328	10.3414	-6.75505	12.3521
329	10.8817	-7.59653	13.271
330	10.8817	-7.59653	13.271
331	10.0381	-8.13356	12.9197
332	10.9037	-8.63436	13.9084
333	10.2287	-7.89653	12.9221
334	10.8138	-7.08554	12.9284
335	10.0894	-7.77496	12.7376
336	9.6486	-8.67257	12.9734
337	9.15131	-9.54015	13.2197
338	10.0732	-9.92758	14.1431
339	10.8465	-10.5616	15.1392
340	11.8117	-10.3001	15.6719
341	12.7698	-10.0137	16.2279
342	12.7698	-10.0137	16.2279
343	12.7698	-10.0137	16.2279
344	13.569	-9.41264	16.5141
345	12.8093	-10.0629	16.2892
346	13.6809	-9.57277	16.6975
347	14.2468	-10.3973	17.6373
348	13.3246	-10.7839	17.1417
349	13.3246	-10.7839	17.1417
350	13.3246	-10.7839	17.1417
351	13.3246	-10.7839	17.1417
352	14.0812	-10.1301	17.3465
353	14.7539	-10.87	18.3258
354	15.0698	-9.92123	18.0425
355	15.3631	-8.9652	17.7876
356	14.4253	-9.31247	17.1701
357	15.3103	-9.77809	18.1663
358	15.3103	-9.77809	18.1663
359	15.3103	-9.77809	18.1663
360	15.9257	-8.98986	18.2878
361	15.1256	-8.38995	17.2967
362	15.192	-9.38775	17.8585
363	15.192	-9.38775	17.8585
364	15.192	-9.38775	17.8585
365	14.2828	-8.97121	16.8666
366	13.3043	-8.7653	15.9322
367	13.4012	-7.77001	15.4908
368	13.6612	-8.73562	16.2154
369	12.979	-8.00446	15.2488
370	12.2665	-8.7061	15.042
371	11.4361	-9.26323	14.717
372	10.7468	-8.53873	13.726
373	10.0952	-7.78018	12.7453
374	10.0952	-7.78018	12.7453
375	9.58625	-6.91937	11.8226
376	8.59984	-7.08368	11.1416
377	7.76678	-7.63686	10.8924
378	7.37231	-8.55577	11.2939
379	7.74608	-9.48329	12.2448
380	8.24468	-8.61646	11.9255
381	7.31883	-8.99435	11.5958
382	7.31883	-8.99435	11.5958
383	7.31883	-8.99435	11.5958
384	8.08499	-9.637	12.5793
385	8.41331	-10.5816	13.5186
386	8.41331	-10.5816	13.5186
387	8.53781	-11.5738	14.3822
388	8.53781	-11.5738	14.3822
389	7.81677	-12.2667	14.5456
390	8.30319	-13.1404	15.5439
391	9.07065	-13.7815	16.4987
392	8.41988	-13.0222	15.5072
393	8.17229	-12.0534	14.5626
394	9.08273	-12.467	15.4247
395	8.63196	-13.3596	15.9057
396	8.63196	-13.3596	15.9057
397	7.74398	-12.8997	15.0457
398	8.64187	-13.34	15.8945
399	9.6113	-13.0946	16.2433
400	9.32529	-12.1364	15.3053
401	9.32529	-12.1364	15.3053
402	9.32529	-12.1364	15.3053
403	9.44446	-11.1435	14.6074
404	9.44446	-11.1435	14.6074
405	9.44446	-11.1435	14.6074
406	10.0395	-10.3398	14.4119
407	10.3093	-11.3027	15.2982
408	10.3093	-11.3027	15.2982
409	11.0716	-11.95	16.2906
410	11.0716	-11.95	16.2906
411	10.3904	-11.2179	15.2906
412	9.3931	-11.2914	14.6876
413	8.90361	-10.4194	13.7054
414	8.90361	-10.4194	13.7054
415	8.72726	-11.4037	14.36
416	8.92949	-10.4244	13.726
417	9.08049	-9.43586	13.0954
418	9.08049	-9.43586	13.0954
419	9.08049	-9.43586	13.0954
420	9.08049	-9.43586	13.0954
421	9.77179	-10.1584	14.0954
422	9.08506	-9.43151	13.0955
423	9.76851	-8.70151	13.0821
424	9.76851	-8.70151	13.0821
425	8.94577	-9.26993	12.8825
426	9.65823	-9.97164	13.8822
427	9.65823	-9.97164	13.8822
428	10.5796	-9.58305	14.2746
429	11.5794	-9.60542	15.0448
430	10.5878	-9.73464	14.3828
431	9.69581	-10.1868	14.0634
432	9.0291	-9.44143	13.0639
433	8.93319	-8.44604	12.2938
434	9.6005	-7.70126	12.3077
435	9.6005	-7.70126	12.3077
436	10.3624	-8.34895	13.3073
437	10.0721	-7.39203	12.4935
438	10.6469	-6.5738	12.5129
439	11.4086	-7.22179	13.5022
440	12.1904	-6.59826	13.8615
441	12.9905	-7.19809	14.8515
442	12.519	-8.07996	14.9001
443	11.5828	-7.72854	13.9245
444	11.5828	-7.72854	13.9245
445	12.3792	-7.1238	14.2826
446	12.3792	-7.1238	14.2826
447	11.4413	-6.77696	13.2978
448	11.4413	-6.77696	13.2978
449	10.8027	-6.00742	12.3607
450	10.1791	-6.78914	12.2355
451	9.45605	-7.47994	12.0568
452	9.45605	-7.47994	12.0568
453	8.9373	-8.33487	12.2207
454	8.78532	-7.34649	11.4522
455	8.78532	-7.34649	11.4522
456	8.78532	-7.34649	11.4522
457	9.75959	-7.1211	12.0814
458	8.96693	-7.73077	11.8394
459	9.93213	-7.9923	12.7485
460	8.98355	-7.67576	11.8162
461	9.7858	-7.07877	12.0777
462	9.56174	-6.10419	11.3441
463	9.28898	-5.14211	10.6173
464	9.28898	-5.14211	10.6173
465	9.97045	-5.87396	11.5721
466	10.754	-5.25259	11.9682
467	9.7867	-4.99882	10.9894
468	10.4716	-4.27019	11.3088
469	11.2325	-3.62134	11.8019
470	10.8009	-4.52339	11.7099
471	9.85428	-4.84573	10.9813
472	10.7708	-5.2456	11.9803
473	10.7708	-5.2456	11.9803
474	11.7024	-5.60934	12.9773
475	11.4091	-6.56537	13.1633
476	11.4091	-6.56537	13.1633
477	12.2661	-6.0501	13.677
478	12.9024	-6.82153	14.5947
479	12.2736	-6.04403	13.681
480	13.1769	-5.6152	14.3235
481	13.5849	-4.70218	14.3756
482	14.4476	-4.19651	15.0447
483	14.4476	-4.19651	15.0447
484	14.9508	-5.06069	15.7841
485	13.9858	-4.7982	14.786
486	14.7805	-4.19116	15.3632
487	13.8018	-4.39658	14.4852
488	13.1294	-3.65645	13.629
489	13.1294	-3.65645	13.629
490	13.246	-4.64963	14.0384
491	14.1061	-5.15972	15.0202
492	14.2686	-6.14644	15.5361
493	13.2907	-6.35572	14.7322
494	14.0387	-5.69194	15.1487
495	14.8849	-5.15912	15.7536
496	14.8849	-5.15912	15.7536
497	15.6402	-5.81448	16.6861
498	15.366	-6.77615	16.7937
499	16.2853	-7.16959	17.7937
500	15.3347	-7.47976	17.0616
501	15.3347	-7.47976	17.0616
502	14.3711	-7.21236	16.0794
503	14.3711	-7.21236	16.0794
504	13.4406	-7.57869	15.43
505	13.0939	-8.51667	15.62
506	13.0939	-8.51667	15.62
507	13.9483	-7.99715	16.0783
508	13.9483	-7.99715	16.0783
509	14.1272	-8.98102	16.7403
510	14.1272	-8.98102	16.7403
511	13.5095	-8.19464	15.8006
512	13.5095	-8.19464	15.8006
513	14.0587	-7.35893	15.8682
514	14.0587	-7.35893	15.8682
515	13.254	-6.76522	14.8807
516	12.5044	-6.10333	13.9144
517	11.8454	-6.85546	13.6861
518	12.356	-5.99563	13.7338
519	11.7461	-6.7881	13.5664
520	12.3146	-5.96542	13.6834
521	13.2172	-5.53495	14.3293
522	12.3241	-5.08495	13.332
523	11.6638	-4.33395	12.443
524	12.0403	-3.40751	12.5132
525	12.8436	-2.81202	13.1479
526	12.0638	-2.18609	12.2602
527	12.0638	-2.18609	12.2602
528	11.2184	-2.72022	11.5435
529	11.9472	-2.03553	12.1194
530	11.9472	-2.03553	12.1194
531	12.7431	-2.64092	13.0139
532	11.9056	-2.09457	12.0884
533	12.2249	-3.0422	12.5978
534	13.038	-2.45996	13.268
535	12.0753	-2.18922	12.2722
536	12.0753	-2.18922	12.2722
537	12.3247	-3.15762	12.7228
538	12.3247	-3.15762	12.7228
539	11.3838	-2.81895	11.7276
540	11.3838	-2.81895	11.7276
541	10.9869	-1.90107	11.1502
542	11.6628	-2.63809	11.9575
543	10.8062	-3.15414	11.2572
544	11.4749	-2.41056	11.7254
545	11.4749	-2.41056	11.7254
546	11.4749	-2.41056	11.7254
547	11.4749	-2.41056	11.7254
548	11.4749	-2.41056	11.7254
549	11.9149	-3.30856	12.3657
550	12.4998	-4.11967	13.1612
551	12.1741	-3.17421	12.5811
552	12.8152	-2.40681	13.0393
553	12.2028	-3.19732	12.6147
554	12.9318	-3.88186	13.5018
555	12.0376	-4.32963	12.7926
556	12.0376	-4.32963	12.7926
557	12.8274	-3.7162	13.3548
558	13.6458	-3.14166	14.0028
559	13.213	-4.04316	13.8178
560	12.3941	-3.46922	12.8705
561	12.3941	-3.46922	12.8705
562	11.4041	-3.32851	11.8799
563	10.5662	-3.8744	11.2542
564	10.5662	-3.8744	11.2542
565	11.3269	-4.52356	12.1968
566	10.6397	-3.79706	11.297
567	11.3163	-3.06072	11.7229
568	10.5419	-2.4281	10.8179
569	10.5419	-2.4281	10.8179
570	10.9876	-3.32326	11.4792
571	10.9876	-3.32326	11.4792
572	11.775	-2.70681	12.0821
573	11.775	-2.70681	12.0821
574	12.4158	-1.93909	12.5663
575	11.5806	-2.48909	11.8451
576	10.9961	-1.67773	11.1233
577	10.1707	-1.11311	10.2315
578	10.1707	-1.11311	10.2315
579	10.1707	-1.11311	10.2315
580	11.0661	-1.55853	11.1753
581	11.789	-2.2494	12.0017
582	12.4612	-1.50899	12.5522
583	11.5847	-1.99045	11.7545
584	10.7739	-1.40522	10.8651
585	10.1156	-2.15801	10.3432
586	9.47726	-2.92775	9.91918
587	9.47726	-2.92775	9.91918
588	9.39241	-3.92414	10.1792
589	10.0131	-3.14012	10.494
590	10.0131	-3.14012	10.494
591	9.22358	-2.52644	9.56333
592	8.77894	-3.42215	9.42236
593	9.16183	-4.34595	10.1403
594	9.4395	-5.30662	10.8289
595	9.4395	-5.30662	10.8289
596	8.60559	-4.75472	9.83176
597	9.10228	-5.62265	10.6989
598	10.0081	-6.0462	11.6927
599	9.03357	-6.27026	10.9964
600	9.87506	-6.81053	11.9958
601	9.13722	-6.13555	11.0061
602	9.99984	-6.64142	12.0044
603	9.99984	-6.64142	12.0044
604	10.7274	-5.95534	12.2696
605	10.3948	-5.01226	11.5401
606	11.1662	-5.64858	12.5136
607	11.7289	-4.8219	12.6814
608	11.2469	-3.94571	11.919
609	10.2748	-3.71119	10.9245
610	10.2748	-3.71119	10.9245
611	9.29257	-3.52358	9.93818
612	9.05805	-4.49569	10.1123
613	9.05805	-4.49569	10.1123
614	9.40112	-3.55638	10.0513
615	9.99845	-2.75438	10.3709
616	10.8821	-3.22246	11.3492
617	9.94501	-3.57146	10.5669
618	10.8753	-3.9382	11.5664
619	10.1123	-3.29183	10.6346
620	10.9419	-3.85022	11.5995
621	11.2594	-4.79848	12.2392
622	10.4993	-4.14864	11.2892
623	10.1696	-3.20455	10.6626
624	9.63483	-2.35956	9.91955
625	9.06396	-1.53853	9.1936
626	8.60374	-2.42633	8.93932
627	8.06254	-1.58544	8.21694
628	8.06254	-1.58544	8.21694
629	8.06254	-1.58544	8.21694
630	8.99463	-1.22323	9.07743
631	8.36941	-2.00368	8.60591
632	8.91659	-1.16666	8.99258
633	8.6136	-0.213662	8.61625
634	8.36906	-1.1833	8.4523
635	7.51771	-0.658706	7.54651
636	7.87041	0.277029	7.87529
637	8.57858	0.983075	8.63472
638	7.59812	1.1798	7.68917
639	8.45229	1.6998	8.62151
640	9.40007	1.38089	9.50096
641	8.81211	2.18978	9.08011
642	9.17776	3.12053	9.69376
643	9.97588	3.72303	10.648
644	9.97588	3.72303	10.648
645	9.08308	4.17347	9.99601
646	8.3933	4.89749	9.71765
647	7.6556	4.22236	8.7428
648	7.6556	4.22236	8.7428
649	8.45322	3.6192	9.19541
650	8.42005	4.61865	9.6036
651	7.43628	4.43921	8.66054
652	6.798	3.6694	7.72511
653	6.798	3.6694	7.72511
654	7.34445	2.83191	7.87151
655	8.30382	2.54977	8.68647
656	7.69727	1.75472	7.89475
657	7.69727	1.75472	7.89475
658	7.15709	0.913178	7.21511
659	8.02732	1.40582	8.14949
660	7.10547	1.01827	7.17807
661	7.79786	1.73979	7.98959
662	8.28325	0.865494	8.32834
663	8.83975	1.69634	9.00104
664	8.83975	1.69634	9.00104
665	8.63901	0.716694	8.66868
666	8.09633	-0.123246	8.09726
667	8.92861	0.4311	8.93901
668	9.03302	1.42564	9.14482
669	9.03302	1.42564	9.14482
670	8.32421	0.720228	8.35531
671	8.41024	1.71652	8.58362
672	9.10565	2.43513	9.42564
673	9.10565	2.43513	9.42564
674	9.10565	2.43513	9.42564
675	9.90013	1.82784	10.0675
676	9.62282	2.78862	10.0187
677	8.72739	2.34343	9.03654
678	8.72739	2.34343	9.03654
679	8.72739	2.34343	9.03654
680	8.72739	2.34343	9.03654
681	8.72739	2.34343	9.03654
682	8.72739	2.34343	9.03654
683	8.72739	2.34343	9.03654
684	9.72564	2.28427	9.99029
685	8.83998	2.74859	9.25743
686	9.37289	1.90242	9.56401
687	9.84215	1.01936	9.89479
688	9.84215	1.01936	9.89479
689	9.07945	1.66612	9.23106
690	9.07945	1.66612	9.23106
691	8.17066	2.08338	8.43209
692	8.17066	2.08338	8.43209
693	9.02874	2.59689	9.39479
694	9.87998	3.12168	10.3614
695	8.96025	2.72912	9.36665
696	9.33787	1.80316	9.51038
697	10.3073	1.5576	10.4243
698	10.3073	1.5576	10.4243
699	9.69016	2.3445	9.96975
700	9.51325	3.32872	10.0788
701	9.51325	3.32872	10.0788
702	8.64336	2.83547	9.09657
703	7.77382	2.34161	8.11883
704	8.07681	3.2946	8.72291
705	8.45628	4.2198	9.45068
706	8.45628	4.2198	9.45068
707	9.40528	4.53508	10.4416
708	10.1507	3.86852	10.8629
709	9.81832	4.81166	10.934
710	9.19904	4.02648	10.0417
711	10.1074	3.60839	10.7322
712	10.539	4.5105	11.4636
713	9.71391	3.94543	10.4846
714	9.71391	3.94543	10.4846
715	9.94843	4.91754	11.0975
716	9.56607	5.84156	11.2086
717	8.65136	5.43745	10.2182
718	9.1868	6.28202	11.1293
719	10.157	6.03954	11.8169
720	10.157	6.03954	11.8169
721	9.45696	6.75368	11.6209
722	9.45696	6.75368	11.6209
723	9.45696	6.75368	11.6209
724	10.2767	7.32648	12.6209
725	11.178	7.75949	13.6073
726	10.245	7.39963	12.6378
727	11.0885	6.86251	13.0403
728	11.2683	5.87879	12.7096
729	11.2683	5.87879	12.7096
730	10.9752	4.92271	12.0286
731	10.3186	5.67696	11.7771
732	11.2216	6.10649	12.7755
733	11.7509	5.25803	12.8736
734	10.9167	4.70648	11.8881
735	10.8014	3.71315	11.4218
736	10.8014	3.71315	11.4218
737	10.5921	2.7353	10.9396
738	9.84721	3.40246	10.4185
739	8.91212	3.75686	9.6716
740	8.91212	3.75686	9.6716
741	9.69939	4.37346	10.6398
742	9.69939	4.37346	10.6398
743	10.6959	4.45653	11.5872
744	9.77409	4.84408	10.9086
745	9.3232	5.73667	10.9468
746	10.1895	6.23626	11.9464
747	10.1895	6.23626	11.9464
748	11.1738	6.41233	12.883
749	10.2806	6.862	12.3604
750	10.9671	6.13481	12.5663
751	10.9671	6.13481	12.5663
752	11.7395	5.49968	12.9639
753	11.7395	5.49968	12.9639
754	10.9681	4.86336	11.9979
755	11.5395	5.68403	12.8634
756	12.0896	6.51907	13.7353
757	11.1386	6.8281	13.0649
758	11.6603	5.97499	13.102
759	12.4744	6.55577	14.0921
760	12.4744	6.55577	14.0921
761	12.4744	6.55577	14.0921
762	13.3701	6.11113	14.7005
763	13.9883	6.89714	15.5963
764	13.9883	6.89714	15.5963
765	14.5274	6.05488	15.7387
766	14.5274	6.05488	15.7387
767	15.1155	6.86364	16.6009
768	15.1155	6.86364	16.6009
769	15.1155	6.86364	16.6009
770	15.8815	6.22083	17.0564
771	15.2344	6.9832	16.7586
772	15.9433	6.27786	17.1347
773	16.8851	6.61387	18.1342
774	16.1412	7.28215	17.7079
775	16.5884	8.17658	18.4941
776	16.8663	9.1372	19.1823
777	16.8663	9.1372	19.1823
778	16.8663	9.1372	19.1823
779	17.8026	9.48849	20.1733
