Simulated by ISING, VERSION 1
filename = new_result
step = 10000
mutual_coefficient = 1
temperature = 1
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
374	4649	-5630	0	0
375	4647	-5634	0	0
376	4645	-5636	0	0
377	4645	-5636	0	0
378	4643	-5642	0	0
379	4641	-5646	0	0
380	4641	-5646	0	0
381	4641	-5646	0	0
382	4641	-5646	0	0
383	4639	-5654	0	0
384	4637	-5656	0	0
385	4637	-5656	0	0
386	4637	-5656	0	0
387	4637	-5656	0	0
388	4635	-5660	0	0
389	4633	-5662	0	0
390	4633	-5662	0	0
391	4633	-5662	0	0
392	4633	-5662	0	0
393	4631	-5668	0	0
394	4631	-5668	0	0
395	4631	-5668	0	0
396	4629	-5672	0	0
397	4629	-5672	0	0
398	4629	-5672	0	0
399	4629	-5672	0	0
400	4627	-5674	0	0
401	4625	-5676	0	0
402	4625	-5676	0	0
403	4623	-5678	0	0
404	4623	-5678	0	0
405	4621	-5684	0	0
406	4619	-5686	0	0
407	4619	-5686	0	0
408	4617	-5692	0	0
409	4617	-5692	0	0
410	4617	-5692	0	0
411	4615	-5698	0	0
412	4615	-5698	0	0
413	4613	-5704	0	0
414	4613	-5704	0	0
415	4611	-5708	0	0
416	4609	-5714	0	0
417	4609	-5714	0	0
418	4607	-5722	0	0
419	4607	-5722	0	0
420	4607	-5722	0	0
421	4607	-5722	0	0
422	4605	-5724	0	0
423	4605	-5724	0	0
424	4605	-5724	0	0
425	4605	-5724	0	0
426	4603	-5726	0	0
427	4603	-5726	0	0
428	4603	-5726	0	0
429	4601	-5732	0	0
430	4601	-5732	0	0
431	4601	-5732	0	0
432	4599	-5738	0	0
433	4599	-5738	0	0
434	4597	-5742	0	0
435	4595	-5744	0	0
436	4595	-5744	0	0
437	4593	-5750	0	0
438	4593	-5750	0	0
439	4593	-5750	0	0
440	4591	-5750	0	0
441	4589	-5754	0	0
442	4589	-5754	0	0
443	4589	-5754	0	0
444	4589	-5754	0	0
445	4589	-5754	0	0
446	4587	-5758	0	0
447	4585	-5760	0	0
448	4585	-5760	0	0
449	4583	-5762	0	0
450	4583	-5762	0	0
451	4581	-5766	0	0
452	4581	-5766	0	0
453	4579	-5770	0	0
454	4579	-5770	0	0
455	4579	-5770	0	0
456	4579	-5770	0	0
457	4579	-5770	0	0
458	4577	-5772	0	0
459	4577	-5772	0	0
460	4575	-5774	0	0
461	4575	-5774	0	0
462	4573	-5776	0	0
463	4573	-5776	0	0
464	4571	-5778	0	0
465	4571	-5778	0	0
466	4569	-5784	0	0
467	4569	-5784	0	0
468	4567	-5786	0	0
469	4567	-5786	0	0
470	4565	-5788	0	0
471	4565	-5788	0	0
472	4563	-5788	0	0
473	4563	-5788	0	0
474	4563	-5788	0	0
475	4563	-5788	0	0
476	4563	-5788	0	0
477	4563	-5788	0	0
478	4563	-5788	0	0
479	4563	-5788	0	0
480	4563	-5788	0	0
481	4561	-5790	0	0
482	4559	-5792	0	0
483	4557	-5792	0	0
484	4555	-5794	0	0
485	4553	-5800	0	0
486	4553	-5800	0	0
487	4551	-5802	0	0
488	4549	-5804	0	0
489	4547	-5810	0	0
490	4547	-5810	0	0
491	4547	-5810	0	0
492	4547	-5810	0	0
493	4545	-5814	0	0
494	4543	-5818	0	0
495	4543	-5818	0	0
496	4541	-5826	0	0
497	4539	-5830	0	0
498	4539	-5830	0	0
499	4537	-5832	0	0
500	4537	-5832	0	0
501	4535	-5836	0	0
502	4535	-5836	0	0
503	4535	-5836	0	0
504	4535	-5836	0	0
505	4535	-5836	0	0
506	4535	-5836	0	0
507	4533	-5840	0	0
508	4531	-5844	0	0
509	4531	-5844	0	0
510	4529	-5850	0	0
511	4527	-5856	0	0
512	4525	-5860	0	0
513	4525	-5860	0	0
514	4525	-5860	0	0
515	4525	-5860	0	0
516	4525	-5860	0	0
517	4525	-5860	0	0
518	4525	-5860	0	0
519	4525	-5860	0	0
520	4525	-5860	0	0
521	4525	-5860	0	0
522	4525	-5860	0	0
523	4525	-5860	0	0
524	4523	-5862	0	0
525	4523	-5862	0	0
526	4521	-5862	0	0
527	4519	-5866	0	0
528	4517	-5870	0	0
529	4517	-5870	0	0
530	4515	-5878	0	0
531	4513	-5878	0	0
532	4513	-5878	0	0
533	4513	-5878	0	0
534	4511	-5886	0	0
535	4509	-5892	0	0
536	4507	-5892	0	0
537	4507	-5892	0	0
538	4505	-5894	0	0
539	4503	-5896	0	0
540	4503	-5896	0	0
541	4501	-5902	0	0
542	4499	-5904	0	0
543	4499	-5904	0	0
544	4497	-5908	0	0
545	4497	-5908	0	0
546	4497	-5908	0	0
547	4497	-5908	0	0
548	4495	-5912	0	0
549	4495	-5912	0	0
550	4495	-5912	0	0
551	4495	-5912	0	0
552	4495	-5912	0	0
553	4495	-5912	0	0
554	4495	-5912	0	0
555	4493	-5918	0	0
556	4493	-5918	0	0
557	4493	-5918	0	0
558	4491	-5918	0	0
559	4491	-5918	0	0
560	4491	-5918	0	0
561	4491	-5918	0	0
562	4491	-5918	0	0
563	4491	-5918	0	0
564	4489	-5918	0	0
565	4489	-5918	0	0
566	4489	-5918	0	0
567	4487	-5918	0	0
568	4487	-5918	0	0
569	4485	-5920	0	0
570	4485	-5920	0	0
571	4483	-5922	0	0
572	4483	-5922	0	0
573	4481	-5926	0	0
574	4479	-5934	0	0
575	4477	-5938	0	0
576	4475	-5938	0	0
577	4475	-5938	0	0
578	4475	-5938	0	0
579	4475	-5938	0	0
580	4475	-5938	0	0
581	4475	-5938	0	0
582	4475	-5938	0	0
583	4475	-5938	0	0
584	4473	-5946	0	0
585	4471	-5952	0	0
586	4471	-5952	0	0
587	4471	-5952	0	0
588	4471	-5952	0	0
589	4469	-5958	0	0
590	4469	-5958	0	0
591	4469	-5958	0	0
592	4467	-5964	0	0
593	4465	-5966	0	0
594	4465	-5966	0	0
595	4465	-5966	0	0
596	4463	-5972	0	0
597	4461	-5974	0	0
598	4459	-5978	0	0
599	4459	-5978	0	0
600	4459	-5978	0	0
601	4457	-5984	0	0
602	4455	-5990	0	0
603	4453	-5994	0	0
604	4451	-6000	0	0
605	4449	-6006	0	0
606	4449	-6006	0	0
607	4449	-6006	0	0
608	4447	-6010	0	0
609	4447	-6010	0	0
610	4447	-6010	0	0
611	4445	-6014	0	0
612	4443	-6020	0	0
613	4443	-6020	0	0
614	4441	-6022	0	0
615	4439	-6030	0	0
616	4439	-6030	0	0
617	4437	-6034	0	0
618	4435	-6038	0	0
619	4433	-6042	0	0
620	4433	-6042	0	0
621	4431	-6046	0	0
622	4429	-6050	0	0
623	4427	-6056	0	0
624	4425	-6060	0	0
625	4425	-6060	0	0
626	4423	-6060	0	0
627	4423	-6060	0	0
628	4423	-6060	0	0
629	4423	-6060	0	0
630	4421	-6064	0	0
631	4421	-6064	0	0
632	4421	-6064	0	0
633	4421	-6064	0	0
634	4419	-6066	0	0
635	4417	-6070	0	0
636	4417	-6070	0	0
637	4417	-6070	0	0
638	4415	-6076	0	0
639	4413	-6078	0	0
640	4413	-6078	0	0
641	4413	-6078	0	0
642	4411	-6086	0	0
643	4411	-6086	0	0
644	4409	-6088	0	0
645	4409	-6088	0	0
646	4407	-6094	0	0
647	4407	-6094	0	0
648	4407	-6094	0	0
649	4405	-6096	0	0
650	4403	-6102	0	0
651	4403	-6102	0	0
652	4403	-6102	0	0
653	4403	-6102	0	0
654	4403	-6102	0	0
655	4403	-6102	0	0
656	4401	-6110	0	0
657	4399	-6114	0	0
658	4397	-6122	0	0
659	4395	-6124	0	0
660	4393	-6126	0	0
661	4393	-6126	0	0
662	4393	-6126	0	0
663	4393	-6126	0	0
664	4391	-6128	0	0
665	4391	-6128	0	0
666	4391	-6128	0	0
667	4391	-6128	0	0
668	4391	-6128	0	0
669	4389	-6128	0	0
670	4389	-6128	0	0
671	4389	-6128	0	0
672	4387	-6132	0	0
673	4387	-6132	0	0
674	4387	-6132	0	0
675	4385	-6136	0	0
676	4383	-6140	0	0
677	4381	-6144	0	0
678	4379	-6152	0	0
679	4379	-6152	0	0
680	4377	-6154	0	0
681	4375	-6158	0	0
682	4375	-6158	0	0
683	4375	-6158	0	0
684	4373	-6164	0	0
685	4373	-6164	0	0
686	4373	-6164	0	0
687	4373	-6164	0	0
688	4373	-6164	0	0
689	4373	-6164	0	0
690	4373	-6164	0	0
691	4373	-6164	0	0
692	4373	-6164	0	0
693	4373	-6164	0	0
694	4371	-6168	0	0
695	4369	-6172	0	0
696	4369	-6172	0	0
697	4367	-6176	0	0
698	4367	-6176	0	0
699	4365	-6180	0	0
700	4363	-6184	0	0
701	4361	-6188	0	0
702	4361	-6188	0	0
703	4359	-6196	0	0
704	4357	-6202	0	0
705	4357	-6202	0	0
706	4357	-6202	0	0
707	4355	-6206	0	0
708	4355	-6206	0	0
709	4353	-6214	0	0
710	4353	-6214	0	0
711	4351	-6220	0	0
712	4349	-6226	0	0
713	4347	-6228	0	0
714	4347	-6228	0	0
715	4347	-6228	0	0
716	4347	-6228	0	0
717	4345	-6230	0	0
718	4345	-6230	0	0
719	4345	-6230	0	0
720	4345	-6230	0	0
721	4345	-6230	0	0
722	4345	-6230	0	0
723	4343	-6234	0	0
724	4343	-6234	0	0
725	4341	-6240	0	0
726	4341	-6240	0	0
727	4341	-6240	0	0
728	4341	-6240	0	0
729	4339	-6246	0	0
730	4337	-6250	0	0
731	4337	-6250	0	0
732	4335	-6252	0	0
733	4333	-6256	0	0
734	4333	-6256	0	0
735	4331	-6258	0	0
736	4329	-6264	0	0
737	4327	-6264	0	0
738	4327	-6264	0	0
739	4325	-6266	0	0
740	4325	-6266	0	0
741	4325	-6266	0	0
742	4325	-6266	0	0
743	4325	-6266	0	0
744	4323	-6270	0	0
745	4323	-6270	0	0
746	4323	-6270	0	0
747	4323	-6270	0	0
748	4321	-6274	0	0
749	4321	-6274	0	0
750	4319	-6280	0	0
751	4319	-6280	0	0
752	4319	-6280	0	0
753	4317	-6284	0	0
754	4315	-6288	0	0
755	4315	-6288	0	0
756	4313	-6290	0	0
757	4311	-6290	0	0
758	4309	-6294	0	0
759	4307	-6294	0	0
760	4305	-6294	0	0
761	4305	-6294	0	0
762	4305	-6294	0	0
763	4303	-6296	0	0
764	4303	-6296	0	0
765	4301	-6302	0	0
766	4299	-6306	0	0
767	4299	-6306	0	0
768	4297	-6308	0	0
769	4295	-6308	0	0
770	4293	-6314	0	0
771	4291	-6320	0	0
772	4289	-6326	0	0
773	4289	-6326	0	0
774	4289	-6326	0	0
775	4287	-6332	0	0
776	4287	-6332	0	0
777	4287	-6332	0	0
778	4287	-6332	0	0
779	4287	-6332	0	0
780	4285	-6332	0	0
781	4285	-6332	0	0
782	4283	-6334	0	0
783	4281	-6336	0	0
784	4279	-6338	0	0
785	4277	-6342	0	0
786	4277	-6342	0	0
787	4275	-6348	0	0
788	4273	-6352	0	0
789	4271	-6354	0	0
790	4269	-6362	0	0
791	4269	-6362	0	0
792	4267	-6364	0	0
793	4267	-6364	0	0
794	4267	-6364	0	0
795	4267	-6364	0	0
796	4265	-6368	0	0
797	4265	-6368	0	0
798	4263	-6372	0	0
799	4261	-6378	0	0
800	4261	-6378	0	0
801	4259	-6380	0	0
802	4257	-6382	0	0
803	4255	-6386	0	0
804	4253	-6390	0	0
805	4251	-6394	0	0
806	4249	-6398	0	0
807	4247	-6402	0	0
808	4245	-6406	0	0
809	4245	-6406	0	0
810	4243	-6410	0	0
811	4241	-6416	0	0
812	4241	-6416	0	0
813	4241	-6416	0	0
814	4241	-6416	0	0
815	4241	-6416	0	0
816	4241	-6416	0	0
817	4241	-6416	0	0
818	4239	-6420	0	0
819	4237	-6422	0	0
820	4235	-6424	0	0
821	4235	-6424	0	0
822	4233	-6428	0	0
823	4231	-6430	0	0
824	4229	-6434	0	0
825	4227	-6438	0	0
826	4227	-6438	0	0
827	4225	-6440	0	0
828	4225	-6440	0	0
829	4225	-6440	0	0
830	4225	-6440	0	0
831	4225	-6440	0	0
832	4223	-6442	0	0
833	4223	-6442	0	0
834	4221	-6448	0	0
835	4221	-6448	0	0
836	4219	-6454	0	0
837	4219	-6454	0	0
838	4217	-6462	0	0
839	4217	-6462	0	0
840	4215	-6464	0	0
841	4215	-6464	0	0
842	4213	-6468	0	0
843	4213	-6468	0	0
844	4213	-6468	0	0
845	4211	-6470	0	0
846	4209	-6472	0	0
847	4207	-6474	0	0
848	4207	-6474	0	0
849	4207	-6474	0	0
