Simulated by ISING, VERSION 1
filename = result_of_ISING_0
step = 1500000
mutual_coefficient = 1
temperature = 0
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
207	4886	-5598	0	0
208	4886	-5598	0	0
209	4886	-5598	0	0
210	4886	-5598	0	0
211	4884	-5602	0	0
212	4882	-5604	0	0
213	4882	-5604	0	0
214	4880	-5608	0	0
215	4878	-5610	0	0
216	4876	-5610	0	0
217	4876	-5610	0	0
218	4876	-5610	0	0
219	4874	-5616	0	0
220	4872	-5622	0	0
221	4872	-5622	0	0
222	4870	-5624	0	0
223	4872	-5622	0	0
224	4872	-5622	0	0
225	4870	-5630	0	0
226	4870	-5630	0	0
227	4868	-5632	0	0
228	4866	-5638	0	0
229	4864	-5640	0	0
230	4862	-5642	0	0
231	4862	-5642	0	0
232	4860	-5646	0	0
233	4860	-5646	0	0
234	4860	-5646	0	0
235	4858	-5650	0	0
236	4858	-5650	0	0
237	4856	-5654	0	0
238	4856	-5654	0	0
239	4854	-5658	0	0
240	4854	-5658	0	0
241	4854	-5658	0	0
242	4854	-5658	0	0
243	4854	-5658	0	0
244	4852	-5660	0	0
245	4850	-5666	0	0
246	4850	-5666	0	0
247	4850	-5666	0	0
248	4848	-5672	0	0
249	4848	-5672	0	0
250	4846	-5676	0	0
251	4846	-5676	0	0
252	4846	-5676	0	0
253	4846	-5676	0	0
254	4844	-5678	0	0
255	4842	-5680	0	0
256	4842	-5680	0	0
257	4842	-5680	0	0
258	4842	-5680	0	0
259	4842	-5680	0	0
260	4842	-5680	0	0
261	4840	-5684	0	0
262	4838	-5688	0	0
263	4838	-5688	0	0
264	4836	-5694	0	0
265	4836	-5694	0	0
266	4834	-5698	0	0
267	4832	-5704	0	0
268	4830	-5708	0	0
269	4830	-5708	0	0
270	4828	-5712	0	0
271	4826	-5716	0	0
272	4824	-5718	0	0
273	4824	-5718	0	0
274	4824	-5718	0	0
275	4822	-5720	0	0
276	4820	-5720	0	0
277	4818	-5724	0	0
278	4818	-5724	0	0
279	4816	-5726	0	0
280	4814	-5728	0	0
281	4814	-5728	0	0
282	4812	-5732	0	0
283	4810	-5736	0	0
284	4810	-5736	0	0
285	4810	-5736	0	0
286	4810	-5736	0	0
287	4810	-5736	0	0
288	4810	-5736	0	0
289	4808	-5744	0	0
290	4806	-5746	0	0
291	4806	-5746	0	0
292	4804	-5748	0	0
293	4804	-5748	0	0
294	4804	-5748	0	0
295	4804	-5748	0	0
296	4802	-5752	0	0
297	4800	-5758	0	0
298	4800	-5758	0	0
299	4800	-5758	0	0
300	4800	-5758	0	0
301	4800	-5758	0	0
302	4798	-5760	0	0
303	4796	-5764	0	0
304	4796	-5764	0	0
305	4794	-5772	0	0
306	4794	-5772	0	0
307	4792	-5772	0	0
308	4792	-5772	0	0
309	4792	-5772	0	0
310	4792	-5772	0	0
311	4790	-5776	0	0
312	4788	-5782	0	0
313	4786	-5786	0	0
314	4784	-5790	0	0
315	4784	-5790	0	0
316	4782	-5796	0	0
317	4780	-5800	0	0
318	4780	-5800	0	0
319	4778	-5804	0	0
320	4776	-5810	0	0
321	4778	-5808	0	0
322	4776	-5808	0	0
323	4776	-5808	0	0
324	4774	-5808	0	0
325	4774	-5808	0	0
326	4774	-5808	0	0
327	4774	-5808	0	0
328	4774	-5808	0	0
329	4772	-5812	0	0
330	4772	-5812	0	0
331	4770	-5818	0	0
332	4768	-5824	0	0
333	4766	-5826	0	0
334	4764	-5834	0	0
335	4764	-5834	0	0
336	4762	-5834	0	0
337	4762	-5834	0	0
338	4762	-5834	0	0
339	4760	-5838	0	0
340	4760	-5838	0	0
341	4760	-5838	0	0
342	4758	-5842	0	0
343	4756	-5850	0	0
344	4756	-5850	0	0
345	4754	-5852	0	0
346	4752	-5858	0	0
347	4750	-5866	0	0
348	4750	-5866	0	0
349	4750	-5866	0	0
350	4748	-5870	0	0
351	4748	-5870	0	0
352	4746	-5874	0	0
353	4746	-5874	0	0
354	4744	-5878	0	0
355	4742	-5886	0	0
356	4740	-5892	0	0
357	4740	-5892	0	0
358	4738	-5896	0	0
359	4736	-5902	0	0
360	4734	-5906	0	0
361	4732	-5912	0	0
362	4732	-5912	0	0
363	4734	-5906	0	0
364	4734	-5906	0	0
365	4732	-5912	0	0
366	4730	-5914	0	0
367	4730	-5914	0	0
368	4728	-5920	0	0
369	4726	-5922	0	0
370	4724	-5926	0	0
371	4722	-5930	0	0
372	4720	-5936	0	0
373	4720	-5936	0	0
374	4718	-5940	0	0
375	4716	-5944	0	0
376	4714	-5946	0	0
377	4714	-5946	0	0
378	4712	-5948	0	0
379	4712	-5948	0	0
380	4710	-5956	0	0
381	4710	-5956	0	0
382	4708	-5960	0	0
383	4708	-5960	0	0
384	4706	-5964	0	0
385	4704	-5972	0	0
386	4702	-5976	0	0
387	4702	-5976	0	0
388	4700	-5980	0	0
389	4698	-5988	0	0
390	4696	-5992	0	0
391	4696	-5992	0	0
392	4696	-5992	0	0
393	4694	-5994	0	0
394	4692	-5994	0	0
395	4690	-5994	0	0
396	4690	-5994	0	0
397	4690	-5994	0	0
398	4690	-5994	0	0
399	4690	-5994	0	0
400	4688	-5996	0	0
401	4688	-5996	0	0
402	4686	-6000	0	0
403	4684	-6000	0	0
404	4682	-6002	0	0
405	4682	-6002	0	0
406	4682	-6002	0	0
407	4682	-6002	0	0
408	4680	-6008	0	0
409	4678	-6012	0	0
410	4676	-6016	0	0
411	4674	-6022	0	0
412	4672	-6024	0	0
413	4670	-6030	0	0
414	4668	-6036	0	0
415	4668	-6036	0	0
416	4666	-6040	0	0
417	4666	-6040	0	0
418	4664	-6042	0	0
419	4664	-6042	0	0
420	4664	-6042	0	0
421	4664	-6042	0	0
422	4664	-6042	0	0
423	4662	-6046	0	0
424	4660	-6052	0	0
425	4658	-6054	0	0
426	4658	-6054	0	0
427	4656	-6056	0	0
428	4654	-6060	0	0
429	4654	-6060	0	0
430	4652	-6064	0	0
431	4652	-6064	0	0
432	4652	-6064	0	0
433	4650	-6066	0	0
434	4650	-6066	0	0
435	4650	-6066	0	0
436	4650	-6066	0	0
437	4652	-6062	0	0
438	4650	-6062	0	0
439	4648	-6068	0	0
440	4648	-6068	0	0
441	4648	-6068	0	0
442	4646	-6072	0	0
443	4646	-6072	0	0
444	4644	-6072	0	0
445	4644	-6072	0	0
446	4642	-6074	0	0
447	4642	-6074	0	0
448	4640	-6076	0	0
449	4638	-6078	0	0
450	4638	-6078	0	0
451	4638	-6078	0	0
452	4638	-6078	0	0
453	4636	-6084	0	0
454	4634	-6088	0	0
455	4632	-6090	0	0
456	4630	-6092	0	0
457	4628	-6096	0	0
458	4628	-6096	0	0
459	4626	-6098	0	0
460	4624	-6102	0	0
461	4622	-6106	0	0
462	4620	-6112	0	0
463	4620	-6112	0	0
464	4618	-6116	0	0
465	4616	-6122	0	0
466	4616	-6122	0	0
467	4614	-6126	0	0
468	4612	-6124	0	0
469	4612	-6124	0	0
470	4612	-6124	0	0
471	4610	-6128	0	0
472	4610	-6128	0	0
473	4608	-6130	0	0
474	4608	-6130	0	0
475	4608	-6130	0	0
476	4608	-6130	0	0
477	4606	-6132	0	0
478	4604	-6140	0	0
479	4602	-6142	0	0
480	4600	-6148	0	0
481	4598	-6152	0	0
482	4596	-6154	0	0
483	4594	-6158	0	0
484	4596	-6152	0	0
485	4596	-6152	0	0
486	4596	-6152	0	0
487	4596	-6152	0	0
488	4594	-6156	0	0
489	4592	-6158	0	0
490	4592	-6158	0	0
491	4592	-6158	0	0
492	4592	-6158	0	0
493	4592	-6158	0	0
494	4592	-6158	0	0
495	4592	-6158	0	0
496	4592	-6158	0	0
497	4590	-6162	0	0
498	4588	-6168	0	0
499	4588	-6168	0	0
500	4590	-6168	0	0
501	4590	-6168	0	0
502	4590	-6168	0	0
503	4588	-6170	0	0
504	4588	-6170	0	0
505	4586	-6174	0	0
506	4586	-6174	0	0
507	4584	-6178	0	0
508	4584	-6178	0	0
509	4584	-6178	0	0
510	4582	-6182	0	0
511	4580	-6188	0	0
512	4580	-6188	0	0
513	4578	-6194	0	0
514	4576	-6198	0	0
515	4574	-6202	0	0
516	4572	-6206	0	0
517	4572	-6206	0	0
518	4572	-6206	0	0
519	4572	-6206	0	0
520	4570	-6206	0	0
521	4568	-6212	0	0
522	4566	-6214	0	0
523	4564	-6218	0	0
524	4564	-6218	0	0
525	4562	-6222	0	0
526	4562	-6222	0	0
527	4562	-6222	0	0
528	4560	-6226	0	0
529	4560	-6226	0	0
530	4560	-6226	0	0
531	4560	-6226	0	0
532	4558	-6232	0	0
533	4556	-6234	0	0
534	4554	-6236	0	0
535	4552	-6234	0	0
536	4552	-6234	0	0
537	4552	-6234	0	0
538	4550	-6240	0	0
539	4550	-6240	0	0
540	4550	-6240	0	0
541	4548	-6244	0	0
542	4546	-6250	0	0
543	4544	-6252	0	0
544	4544	-6252	0	0
545	4544	-6252	0	0
546	4544	-6252	0	0
547	4544	-6252	0	0
548	4544	-6252	0	0
549	4542	-6254	0	0
550	4542	-6254	0	0
551	4542	-6254	0	0
552	4540	-6256	0	0
553	4538	-6258	0	0
554	4538	-6258	0	0
555	4536	-6264	0	0
556	4536	-6264	0	0
557	4534	-6270	0	0
558	4532	-6276	0	0
559	4532	-6276	0	0
560	4530	-6280	0	0
561	4528	-6282	0	0
562	4528	-6282	0	0
563	4526	-6284	0	0
564	4528	-6284	0	0
565	4526	-6284	0	0
566	4526	-6284	0	0
567	4524	-6288	0	0
568	4522	-6292	0	0
569	4520	-6296	0	0
570	4520	-6296	0	0
571	4520	-6296	0	0
572	4520	-6296	0	0
573	4520	-6296	0	0
574	4518	-6298	0	0
575	4518	-6298	0	0
576	4518	-6298	0	0
577	4518	-6298	0	0
578	4516	-6300	0	0
579	4516	-6300	0	0
580	4514	-6306	0	0
581	4512	-6308	0	0
582	4510	-6312	0	0
583	4510	-6312	0	0
584	4510	-6312	0	0
585	4508	-6318	0	0
586	4506	-6324	0	0
587	4504	-6328	0	0
588	4504	-6328	0	0
589	4504	-6328	0	0
590	4502	-6330	0	0
591	4500	-6336	0	0
592	4498	-6342	0	0
593	4498	-6342	0	0
594	4498	-6342	0	0
595	4496	-6346	0	0
596	4498	-6344	0	0
597	4496	-6346	0	0
598	4494	-6354	0	0
599	4494	-6354	0	0
600	4492	-6356	0	0
601	4490	-6360	0	0
602	4488	-6362	0	0
603	4486	-6364	0	0
604	4488	-6364	0	0
605	4486	-6368	0	0
606	4484	-6372	0	0
607	4484	-6372	0	0
608	4484	-6372	0	0
609	4484	-6372	0	0
610	4484	-6372	0	0
611	4482	-6376	0	0
612	4480	-6378	0	0
613	4478	-6384	0	0
614	4476	-6386	0	0
615	4474	-6388	0	0
616	4474	-6388	0	0
617	4474	-6388	0	0
618	4476	-6384	0	0
619	4474	-6390	0	0
620	4472	-6394	0	0
621	4470	-6396	0	0
622	4470	-6396	0	0
623	4470	-6396	0	0
624	4470	-6396	0	0
625	4470	-6396	0	0
626	4468	-6398	0	0
627	4468	-6398	0	0
628	4466	-6400	0	0
629	4466	-6400	0	0
630	4464	-6402	0	0
631	4462	-6404	0	0
632	4462	-6404	0	0
633	4462	-6404	0	0
634	4462	-6404	0	0
635	4460	-6406	0	0
636	4460	-6406	0	0
637	4458	-6408	0	0
638	4458	-6408	0	0
639	4456	-6414	0	0
640	4454	-6418	0	0
641	4452	-6418	0	0
642	4452	-6418	0	0
643	4452	-6418	0	0
644	4450	-6422	0	0
645	4450	-6422	0	0
646	4450	-6422	0	0
647	4450	-6422	0	0
648	4450	-6422	0	0
649	4448	-6422	0	0
650	4448	-6422	0	0
651	4448	-6422	0	0
652	4446	-6424	0	0
653	4444	-6428	0	0
654	4444	-6428	0	0
655	4444	-6428	0	0
656	4444	-6428	0	0
657	4442	-6428	0	0
658	4440	-6436	0	0
659	4440	-6436	0	0
660	4438	-6442	0	0
661	4438	-6442	0	0
662	4436	-6444	0	0
663	4434	-6450	0	0
664	4432	-6456	0	0
665	4430	-6462	0	0
666	4430	-6462	0	0
667	4430	-6462	0	0
668	4428	-6464	0	0
669	4428	-6464	0	0
670	4426	-6464	0	0
671	4424	-6466	0	0
672	4424	-6466	0	0
673	4422	-6472	0	0
674	4422	-6472	0	0
675	4420	-6474	0	0
676	4418	-6474	0	0
677	4418	-6474	0	0
678	4418	-6474	0	0
679	4416	-6478	0	0
680	4416	-6478	0	0
681	4414	-6480	0	0
682	4414	-6480	0	0
683	4412	-6482	0	0
684	4410	-6482	0	0
685	4410	-6482	0	0
686	4410	-6482	0	0
687	4410	-6482	0	0
688	4408	-6484	0	0
689	4408	-6484	0	0
690	4406	-6488	0	0
691	4406	-6488	0	0
692	4404	-6494	0	0
693	4404	-6494	0	0
694	4404	-6494	0	0
695	4402	-6498	0	0
696	4400	-6498	0	0
697	4398	-6496	0	0
698	4396	-6502	0	0
699	4396	-6502	0	0
700	4396	-6502	0	0
701	4394	-6506	0	0
702	4394	-6506	0	0
703	4392	-6506	0	0
704	4392	-6506	0	0
705	4394	-6502	0	0
706	4394	-6502	0	0
707	4394	-6502	0	0
708	4394	-6502	0	0
709	4392	-6504	0	0
710	4390	-6510	0	0
711	4390	-6510	0	0
712	4390	-6510	0	0
713	4390	-6510	0	0
714	4388	-6514	0	0
715	4386	-6518	0	0
716	4386	-6518	0	0
717	4384	-6522	0	0
718	4382	-6524	0	0
719	4382	-6524	0	0
720	4382	-6524	0	0
721	4380	-6530	0	0
722	4380	-6530	0	0
723	4380	-6530	0	0
724	4380	-6530	0	0
725	4378	-6530	0	0
726	4376	-6532	0	0
727	4374	-6536	0	0
728	4374	-6536	0	0
729	4372	-6540	0	0
730	4372	-6540	0	0
731	4372	-6540	0	0
732	4372	-6540	0	0
733	4372	-6540	0	0
734	4372	-6540	0	0
735	4370	-6544	0	0
736	4370	-6544	0	0
737	4368	-6548	0	0
738	4368	-6548	0	0
739	4368	-6548	0	0
740	4366	-6556	0	0
741	4366	-6556	0	0
742	4364	-6562	0	0
743	4364	-6562	0	0
744	4362	-6566	0	0
745	4364	-6562	0	0
746	4362	-6566	0	0
747	4362	-6566	0	0
748	4360	-6564	0	0
749	4358	-6570	0	0
750	4356	-6576	0	0
751	4356	-6576	0	0
752	4356	-6576	0	0
753	4354	-6582	0	0
754	4354	-6582	0	0
755	4354	-6582	0	0
756	4352	-6588	0	0
757	4352	-6588	0	0
758	4352	-6588	0	0
759	4352	-6588	0	0
760	4352	-6588	0	0
761	4350	-6594	0	0
762	4348	-6596	0	0
763	4346	-6602	0	0
764	4344	-6606	0	0
765	4342	-6610	0	0
766	4342	-6610	0	0
767	4340	-6616	0	0
768	4340	-6616	0	0
769	4340	-6616	0	0
770	4340	-6616	0	0
771	4338	-6620	0	0
772	4340	-6616	0	0
773	4340	-6616	0	0
774	4340	-6616	0	0
775	4338	-6622	0	0
776	4336	-6628	0	0
777	4334	-6634	0	0
778	4334	-6634	0	0
779	4334	-6634	0	0
780	4334	-6634	0	0
781	4334	-6634	0	0
782	4332	-6636	0	0
783	4332	-6636	0	0
784	4330	-6636	0	0
785	4330	-6636	0	0
786	4328	-6642	0	0
787	4328	-6642	0	0
788	4328	-6642	0	0
789	4326	-6648	0	0
790	4324	-6652	0	0
791	4324	-6652	0	0
792	4322	-6658	0	0
793	4320	-6660	0	0
794	4320	-6660	0	0
795	4318	-6664	0	0
796	4316	-6666	0	0
797	4316	-6666	0	0
798	4314	-6672	0	0
799	4312	-6676	0	0
800	4310	-6680	0	0
801	4310	-6680	0	0
802	4308	-6682	0	0
803	4306	-6686	0	0
804	4304	-6694	0	0
805	4302	-6698	0	0
806	4302	-6698	0	0
807	4302	-6698	0	0
808	4300	-6700	0	0
809	4298	-6702	0	0
810	4296	-6708	0	0
811	4296	-6708	0	0
812	4296	-6708	0	0
813	4294	-6710	0	0
814	4294	-6710	0	0
815	4294	-6710	0	0
816	4292	-6716	0	0
817	4290	-6720	0	0
818	4288	-6724	0	0
819	4288	-6724	0	0
820	4288	-6724	0	0
821	4286	-6726	0	0
822	4284	-6732	0	0
823	4284	-6732	0	0
824	4282	-6732	0	0
825	4282	-6732	0	0
826	4282	-6732	0	0
827	4280	-6734	0	0
828	4278	-6740	0	0
829	4276	-6744	0	0
830	4274	-6744	0	0
831	4272	-6748	0	0
832	4272	-6748	0	0
833	4270	-6750	0	0
834	4272	-6744	0	0
835	4272	-6744	0	0
836	4270	-6750	0	0
837	4270	-6750	0	0
838	4272	-6746	0	0
839	4270	-6748	0	0
840	4268	-6750	0	0
841	4268	-6750	0	0
842	4266	-6754	0	0
843	4264	-6758	0	0
844	4262	-6762	0	0
845	4262	-6762	0	0
846	4262	-6762	0	0
847	4262	-6762	0	0
848	4262	-6762	0	0
849	4262	-6762	0	0
850	4262	-6762	0	0
851	4262	-6762	0	0
852	4262	-6762	0	0
853	4262	-6762	0	0
854	4260	-6766	0	0
855	4260	-6766	0	0
856	4260	-6766	0	0
857	4262	-6766	0	0
858	4262	-6766	0	0
859	4260	-6770	0	0
