Simulated by ISING, VERSION 1
filename = result_of_ISING_0.6
step = 1500000
mutual_coefficient = 1
temperature = 0.6
STEP	MAGNETISM	ENERGY	1ST_STD_ERROR	2ND_STD_ERROR
207	4863	-5531	0	0
208	4863	-5531	0	0
209	4861	-5537	0	0
210	4859	-5539	0	0
211	4857	-5543	0	0
212	4857	-5543	0	0
213	4857	-5543	0	0
214	4855	-5549	0	0
215	4855	-5549	0	0
216	4855	-5549	0	0
217	4853	-5553	0	0
218	4853	-5553	0	0
219	4851	-5561	0	0
220	4849	-5565	0	0
221	4847	-5569	0	0
222	4845	-5573	0	0
223	4845	-5573	0	0
224	4845	-5573	0	0
225	4845	-5573	0	0
226	4843	-5577	0	0
227	4843	-5577	0	0
228	4843	-5577	0	0
229	4841	-5581	0	0
230	4841	-5581	0	0
231	4839	-5585	0	0
232	4837	-5587	0	0
233	4835	-5591	0	0
234	4835	-5591	0	0
235	4835	-5591	0	0
236	4835	-5591	0	0
237	4835	-5591	0	0
238	4833	-5595	0	0
239	4833	-5595	0	0
240	4833	-5595	0	0
241	4831	-5597	0	0
242	4831	-5597	0	0
243	4829	-5601	0	0
244	4827	-5603	0	0
245	4825	-5609	0	0
246	4823	-5613	0	0
247	4823	-5613	0	0
248	4821	-5613	0	0
249	4819	-5619	0	0
250	4819	-5619	0	0
251	4817	-5623	0	0
252	4815	-5627	0	0
253	4813	-5631	0	0
254	4813	-5631	0	0
255	4811	-5633	0	0
256	4811	-5633	0	0
257	4809	-5635	0	0
258	4807	-5639	0	0
259	4807	-5639	0	0
260	4807	-5639	0	0
261	4805	-5643	0	0
262	4803	-5647	0	0
263	4803	-5647	0	0
264	4801	-5647	0	0
265	4799	-5651	0	0
266	4797	-5657	0	0
267	4797	-5657	0	0
268	4795	-5659	0	0
269	4795	-5659	0	0
270	4795	-5659	0	0
271	4795	-5659	0	0
272	4793	-5663	0	0
273	4791	-5665	0	0
274	4789	-5669	0	0
275	4789	-5669	0	0
276	4787	-5673	0	0
277	4785	-5677	0	0
278	4785	-5677	0	0
279	4785	-5677	0	0
280	4783	-5685	0	0
